brand,model,OS,internal_memory,RAM,battery_mah,Screen,year,Price
Huawei,Ascend G628,Android,8,1,,5,2015,140
Sony,Xperia E1 II,Android,8,1,,4,2015,180
Orange,Gova,Android,8,1,,4.5,2014,
Lenovo,Golden Warrior Note 8,Android,8,1,,6,2014,160
ZTE,Era,Android,8,1,,4.3,2012,
BLU,Studio Energy,Android,8,1,5000,5,2015,140
Acer,Liquid Z630,Android,8,1,4000,5.5,2015,200
ZTE,Blade X3,Android,8,1,4000,5,2015,
Archos,80 Helium 4G,Android,8,1,3500,8,2014,280
Huawei,Ascend GX1,Android,8,1,3500,6,2014,200
alcatel,Pop S9,Android,8,1,3400,5.9,2014,280
alcatel,Flash,Android,8,1,3200,5.5,2014,
LG,G Pro Lite Dual,Android,8,1,3140,5.5,2013,240
LG,G Pro Lite,Android,8,1,3140,5.5,2013,250
Maxwest,Nitro 55 LTE,Android,8,1,3000,5.5,2016,
BLU,Studio C,Android,8,1,3000,5,2015,
LG,G Stylo,Android,8,1,3000,5.7,2015,180
Microsoft,Lumia 640 XL LTE Dual SIM,Windows Phone,8,1,3000,5.7,2015,200
Microsoft,Lumia 640 XL LTE,Windows Phone,8,1,3000,5.7,2015,200
Microsoft,Lumia 640 XL Dual SIM,Windows Phone,8,1,3000,5.7,2015,170
Microsoft,Lumia 640 XL,Windows Phone,8,1,3000,5.7,2015,170
Maxwest,Astro 6,Android,8,1,3000,6,2015,
Energizer,Energy 500,Android,8,1,3000,5,2015,
Gigabyte,GSmart Mika MX,Android,8,1,3000,5,2015,
Micromax,Canvas Hue,Android,8,1,3000,5,2015,150
Micromax,Canvas Juice 4 Q382,Android,8,1,3000,5,2015,170
LG,G4 Stylus,Android,8,1,3000,5.7,2015,250
Lenovo,S939,Android,8,1,3000,6,2014,180
LG,Volt,Android,8,1,3000,4.7,2014,130
LG,G3 Stylus,Android,8,1,3000,5.5,2014,240
BLU,Life 8 XL,Android,8,1,2920,5.5,2015,
XOLO,LT2000,Android,8,1,2920,5.5,2015,
alcatel,Pixi 3 (5.5),Android,8,1,2910,5.5,2015,
Micromax,Canvas Mega E353,Android,8,1,2820,5.5,2015,
BLU,Life One XL,Android,8,1,2820,5.5,2015,
Micromax,Canvas Play Q355,Android,8,1,2820,5.5,2015,110
Maxwest,Nitro 55M,Android,8,1,2800,5.5,2016,
Motorola,Moto E3,Android,8,1,2800,5,2016,120
BLU,Studio G Plus,Android,8,1,2800,5.5,2015,
alcatel,Pixi 3 (5.5) LTE,Android,8,1,2800,5.5,2015,120
Icemobile,Gravity 4.0,Android,8,1,2800,4.02,2014,
Maxwest,Gravity 5,Android,8,1,2700,5,2015,
Samsung,Z3 Corporate Edition,Tizen,8,1,2600,5,2016,270
Samsung,Z3,Tizen,8,1,2600,5,2015,110
BLU,Studio X Plus,Android,8,1,2600,5.5,2015,
Samsung,Galaxy Grand Prime,Android,8,1,2600,5,2014,140
Samsung,Galaxy Grand Prime Duos TV,Android,8,1,2600,5,2014,150
XOLO,Omega 5.5,Android,8,1,2600,5.5,2014,130
Huawei,Ascend D1 XL U9500E,Android,8,1,2600,4.5,2012,350
alcatel,Pixi 4 (6) 3G,Android,8,1,2580,6,2016,120
alcatel,Pixi 4 (6),Android,8,1,2580,6,2016,100
LG,G4c,Android,8,1,2540,5,2015,150
LG,Bello II,Android,8,1,2540,5,2015,130
LG,Magna,Android,8,1,2540,5,2015,140
LG,L80,Android,8,1,2540,5,2014,150
LG,G3 S Dual,Android,8,1,2540,5,2014,210
LG,G3 S,Android,8,1,2540,5,2014,190
LG,L90 D405,Android,8,1,2540,4.7,2014,170
LG,L Bello,Android,8,1,2540,5,2014,100
LG,Optimus F7,Android,8,1,2540,4.7,2013,150
alcatel,Pop 3 (5.5),Android,8,1,2500,5.5,2016,120
Intex,Aqua Craze,Android,8,1,2500,5,2016,
alcatel,Pop 4,Android,8,1,2500,5,2016,80
LG,K4 (2017),Android,8,1,2500,5,2016,120
alcatel,Go Play,Android,8,1,2500,5,2015,
Wiko,Rainbow Jam,Android,8,1,2500,5,2015,
Microsoft,Lumia 640 LTE Dual SIM,Windows Phone,8,1,2500,5,2015,150
Microsoft,Lumia 640 LTE,Windows Phone,8,1,2500,5,2015,120
Microsoft,Lumia 640 Dual SIM,Windows Phone,8,1,2500,5,2015,170
Micromax,Canvas Xpress 2 E313,Android,8,1,2500,5,2015,90
alcatel,Pop 2 (5) Premium,Android,8,1,2500,5,2014,
alcatel,Pop 2 (5),Android,8,1,2500,5,2014,
Lenovo,A889,Android,8,1,2500,6,2014,120
XOLO,Q2000L,Android,8,1,2500,5.5,2014,
Lenovo,A880,Android,8,1,2500,6,2014,130
Micromax,A102 Canvas Doodle 3,Android,8,1,2500,6,2014,100
ZTE,Vital N9810,Android,8,1,2500,5,2013,270
XOLO,Opus HD,Android,8,1,2500,4.99,2014,120
LG,L Prime,Android,8,1,2460,5,2014,130
LG,Enact VS890,Android,8,1,2460,4,2013,260
LG,Lucid2 VS870,Android,8,1,2460,4.3,2013,270
LG,G2 mini LTE (Tegra),Android,8,1,2440,4.7,2014,240
LG,G2 mini,Android,8,1,2440,4.7,2014,160
LG,G2 mini LTE,Android,8,1,2440,4.7,2014,180
LG,Lucid 3 VS876,Android,8,1,2440,4.7,2014,220
Acer,Liquid Z530,Android,8,1,2420,5,2015,150
BLU,Life One (2015),Android,8,1,2420,5,2015,
Yezz,Andy 5.5M LTE VR,Android,8,1,2400,5.5,2016,
ZTE,Blade X5,Android,8,1,2400,5,2015,
Allview,P7 Seon,Android,8,1,2400,5.5,2014,230
Huawei,Ascend G740,Android,8,1,2400,5,2013,250
Gionee,Gpad G5,Android,8,1,2400,5.5,2014,
XOLO,Era 2,Android,8,1,2350,5,2016,
Micromax,A108 Canvas L,Android,8,1,2350,5.5,2014,140
Lenovo,Vibe C,Android,8,1,2300,5,2016,90
ZTE,Avid Plus,Android,8,1,2300,5,2016,110
Philips,S396,Android,8,1,2300,5,2015,
ZTE,Imperial II,Android,8,1,2300,5,2015,
ZTE,Blade Vec 3G,Android,8,1,2300,5,2014,170
Huawei,Honor 3C 4G,Android,8,1,2300,5,2014,200
Lenovo,K860,Android,8,1,2250,5,2012,290
Micromax,Canvas Amaze 4G Q491,Android,8,1,2230,5,2016,
Nokia,Lumia 730 Dual SIM,Windows Phone,8,1,2200,4.7,2014,170
Nokia,Lumia 735,Windows Phone,8,1,2200,4.7,2014,220
Huawei,Y3 (2017),Android,8,1,2200,5,2017,
Maxwest,Nitro 5M,Android,8,1,2200,5,2016,
Maxwest,Gravity 5 LTE,Android,8,1,2200,5,2016,
Maxwest,Astro X55,Android,8,1,2200,5.5,2016,
Yezz,Andy 5M LTE,Android,8,1,2200,5,2016,
Xiaomi,Redmi 2A,Android,8,1,2200,4.7,2015,130
ZTE,Blade Qlux 4G,Android,8,1,2200,4.5,2015,70
ZTE,Blade A460,Android,8,1,2200,5,2015,
Microsoft,Lumia 540 Dual SIM,Windows Phone,8,1,2200,5,2015,100
BLU,Win HD,Windows Phone,8,1,2200,5,2014,150
Plum,Pilot Plus,Android,8,1,2200,5.5,2014,
BLU,Studio 5.0 HD LTE,Android,8,1,2200,5,2014,150
ZTE,Blade L5 Plus,Android,8,1,2150,5,2016,90
LG,Optimus F5,Android,8,1,2150,4.3,2013,220
LG,Optimus L9 II,Android,8,1,2150,4.7,2013,250
LG,K7,Android,8,1,2125,5,2016,110
LG,K3 (2017),Android,8,1,2100,4.5,2016,100
Yezz,Andy 5E LTE,Android,8,1,2100,5,2015,
Yezz,Andy C5E LTE,Android,8,1,2100,5,2015,
Yezz,Andy 5EL LTE,Android,8,1,2100,5,2015,
XOLO,Era,Android,8,1,2100,5,2015,60
Archos,50d Helium 4G,Android,8,1,2100,5,2015,140
Asus,Zenfone C ZC451CG,Android,8,1,2100,4.5,2015,90
BLU,Studio X,Android,8,1,2100,5,2015,120
LG,Spirit,Android,8,1,2100,4.7,2015,120
Lava,Iris X5,Android,8,1,2100,5,2014,110
Lava,Iris X1,Android,8,1,2100,4.5,2014,100
Samsung,G3812B Galaxy S3 Slim,Android,8,1,2100,4.52,2014,200
Samsung,Galaxy Core LTE,Android,8,1,2100,4.5,2014,260
HTC,Desire 501,Android,8,1,2100,4.3,2013,240
Spice,Mi-525 Pinnacle FHD,Android,8,1,2100,5,2013,160
Samsung,Ativ Odyssey I930,Windows Phone,8,1,2100,4,2013,200
HTC,Desire 501 dual sim,Android,8,1,2100,4.3,2013,190
Samsung,Galaxy Grand I9082,Android,8,1,2100,5,2012,180
Samsung,Galaxy Grand I9080,Android,8,1,2100,5,2012,210
ZTE,Warp 4G,Android,8,1,2070,4.5,2013,150
Asus,PadFone mini 4G (Intel),Android,8,1,2060,4.5,2014,300
Asus,PadFone X mini,Android,8,1,2060,4.5,2014,160
Samsung,Z4,Tizen,8,1,2050,4.5,2017,
Samsung,Galaxy J1 (2016),Android,8,1,2050,4.5,2016,130
Yezz,Andy C5QL,Android,8,1,2020,5,2014,
alcatel,Pop 3 (5),Android,8,1,2000,5,2015,110
Lava,A77,Android,8,1,2000,4.5,2017,6099
Lenovo,B,Android,8,1,2000,4.5,2016,80
Unnecto,Neo V,Android,8,1,2000,5,2016,
Unnecto,Bolt,Android,8,1,2000,5,2016,
alcatel,Pixi 4 (5),Android,8,1,2000,5,2016,60
Maxwest,Astro 5s,Android,8,1,2000,5,2016,
Lava,P7,Android,8,1,2000,5,2016,
Acer,Liquid Zest,Android,8,1,2000,5,2016,110
Acer,Liquid Z6,Android,8,1,2000,5,2016,120
alcatel,Pop Star LTE,Android,8,1,2000,5,2015,
alcatel,Pop Star,Android,8,1,2000,5,2015,
Acer,Liquid Z330,Android,8,1,2000,4.5,2015,110
Micromax,Bolt Q338,Android,8,1,2000,5,2015,
Samsung,Galaxy J2,Android,8,1,2000,4.7,2015,150
Gigabyte,GSmart Classic,Android,8,1,2000,5,2015,100
Micromax,Canvas Blaze 4G Q400,Android,8,1,2000,4.5,2015,
Philips,S337,Android,8,1,2000,5,2015,
Lava,Iris Atom 2X,Android,8,1,2000,4.5,2015,
Posh,Kick Pro LTE L520,Android,8,1,2000,5,2015,
Micromax,Q372 Unite 3,Android,8,1,2000,4.7,2015,110
ZTE,Blade L3 Plus,Android,8,1,2000,5,2015,100
Huawei,Y560,Android,8,1,2000,4.5,2015,110
Yezz,Andy 4.5EL LTE,Android,8,1,2000,4.5,2015,
QMobile,Noir S1,Android,8,1,2000,5,2015,100
XOLO,Q700 Club,Android,8,1,2000,4.5,2015,
Intex,Aqua Star L,Android,8,1,2000,5,2015,
Unnecto,Omnia,Android,8,1,2000,5,2015,
Allview,E2 Jump,Android,8,1,2000,4.5,2015,
Icemobile,Prime 5.0 Plus,Android,8,1,2000,5,2015,
Intex,Aqua Star 2,Android,8,1,2000,5,2015,
ZTE,Blade L3,Android,8,1,2000,5,2015,80
Micromax,Canvas Selfie 2 Q340,Android,8,1,2000,5,2015,
HTC,Desire 520,Android,8,1,2000,4.5,2015,
Panasonic,Eluga I2,Android,8,1,2000,5,2015,120
HTC,Desire 326G dual sim,Android,8,1,2000,4.5,2015,130
Plum,Might LTE,Android,8,1,2000,5,2014,
alcatel,Pop 2 (4.5) Dual SIM,Android,8,1,2000,4.5,2014,180
alcatel,Pop 2 (4.5),Android,8,1,2000,4.5,2014,130
Samsung,Galaxy Core Prime,Android,8,1,2000,4.5,2014,150
BLU,Life 8,Android,8,1,2000,5,2014,150
Xiaomi,Redmi 1S,Android,8,1,2000,4.7,2014,90
Lenovo,Golden Warrior S8,Android,8,1,2000,5.3,2014,150
Samsung,Galaxy Core Lite LTE,Android,8,1,2000,4.7,2014,210
Gigabyte,GSmart Mika M2,Android,8,1,2000,5,2014,190
Allview,Impera S,Windows Phone,8,1,2000,5,2014,170
Micromax,Canvas Win W121,Windows Phone,8,1,2000,5,2014,120
Micromax,A190 Canvas HD Plus,Android,8,1,2000,5,2014,170
Prestigio,MultiPhone 8500 Duo,Windows Phone,8,1,2000,5,2014,170
XOLO,Q1100,Android,8,1,2000,5,2014,140
Archos,50c Oxygen,Android,8,1,2000,5,2014,240
Panasonic,P41,Android,8,1,2000,5,2014,170
ZTE,Grand X2 In,Android,8,1,2000,4.5,2013,
Samsung,Galaxy Express I8730,Android,8,1,2000,4.5,2013,180
Samsung,Galaxy Core Advance,Android,8,1,2000,4.7,2013,190
Samsung,Galaxy Win I8550,Android,8,1,2000,4.7,2013,170
Samsung,Galaxy Express I437,Android,8,1,2000,4.5,2012,160
Archos,50 Helium 4G,Android,8,1,2000,5,2014,280
Gionee,Pioneer P6,Android,8,1,1950,5,2015,120
Allview,Viper L,Android,8,1,1950,5,2015,
Micromax,A99 Canvas Xpress,Android,8,1,1950,4.5,2014,110
Gionee,Ctrl V6L,Android,8,1,1950,5,2014,
Lava,Iris Win1,Windows Phone,8,1,1950,4,2014,70
Prestigio,MultiPhone 5504 Duo,Android,8,1,1950,5,2014,
LG,K4,Android,8,1,1940,4.5,2016,100
LG,K3,Android,8,1,1940,4.5,2016,100
Microsoft,Lumia 535 Dual SIM,Windows Phone,8,1,1905,5,2014,80
Microsoft,Lumia 535,Windows Phone,8,1,1905,5,2014,80
LG,K5,Android,8,1,1900,5,2016,120
LG,Tribute 2,Android,8,1,1900,4.5,2015,90
LG,Leon,Android,8,1,1900,4.5,2015,120
Samsung,Galaxy Ace Style LTE G357,Android,8,1,1900,4.3,2014,200
Gigabyte,GSmart Mika M3,Android,8,1,1900,5,2014,
XOLO,X1000,Android,8,1,1900,4.7,2013,170
NEC,Terrain,Android,8,1,1900,3.1,2013,330
Vodafone,Smart 4G,Android,8,1,1880,4.5,2014,
HTC,Desire 600 dual sim,Android,8,1,1860,4.5,2013,290
Allview,V2 Viper e,Android,8,1,1850,4.5,2016,
Lava,A76,Android,8,1,1850,4.5,2016,
Micromax,Canvas Fire 4G Q411,Android,8,1,1850,4.5,2015,
Allview,E3 Living,Android,8,1,1850,4.5,2015,140
Allview,P5 Life,Android,8,1,1850,4.5,2014,
Samsung,Galaxy Rugby Pro I547,Android,8,1,1850,4,2012,150
Nokia,Lumia 638,Windows Phone,8,1,1830,4.5,2014,100
Pantech,Flex  P8010,Android,8,1,1830,4.3,2012,230
XOLO,LT900,Android,8,1,1810,4.3,2013,190
Nokia,Lumia 810,Windows Phone,8,1,1800,4.3,2012,250
HTC,Tiara,Windows Phone,8,1,1800,4.3,2013,
Gionee,P5 Mini,Android,8,1,1800,4.5,2016,90
Coolpad,Roar,Android,8,1,1800,4.5,2015,
XOLO,Prime,Android,8,1,1800,4.5,2015,80
verykool,SL4502 Fusion II,Android,8,1,1800,4.5,2015,
XOLO,Q700s plus,Android,8,1,1800,4.5,2014,
Allview,Viper E,Android,8,1,1800,4.5,2014,
Gigabyte,GSmart Akta A4,Android,8,1,1800,5,2014,
Allview,Viper i V1,Android,8,1,1800,4.7,2014,200
Allview,C6 Quad 4G,Android,8,1,1800,4.5,2014,140
Samsung,Galaxy Light,Android,8,1,1800,4,2013,180
Samsung,Galaxy Core I8260,Android,8,1,1800,4.3,2013,160
Samsung,Galaxy S Relay 4G T699,Android,8,1,1800,4,2012,150
HTC,One SV CDMA,Android,8,1,1800,4.3,2012,180
Samsung,Galaxy Stratosphere II I415,Android,8,1,1800,4,2012,170
HTC,One SV,Android,8,1,1800,4.3,2012,200
alcatel,OT-986,Android,8,1,1800,4.5,2012,250
Huawei,Ascend D quad,Android,8,1,1800,4.5,2012,290
Huawei,Ascend D1,Android,8,1,1800,4.5,2012,210
ZTE,Blade Q Pro,Android,8,1,1800,4.5,2015,
Gionee,Ctrl V4s,Android,8,1,1800,4.5,2014,
Motorola,ATRIX 2 MB865,Android,8,1,1785,4.3,2011,230
Yezz,Andy 4.7T,Android,8,1,1780,4.7,2016,
Yezz,Billy 4.7,Windows Phone,8,1,1780,4.7,2014,
ZTE,Flash,Android,8,1,1780,4.5,2012,360
Lava,A68,Android,8,1,1750,4.5,2016,
Micromax,Canvas Blaze 4G+ Q414,Android,8,1,1750,4.5,2015,
Allview,P6 Life,Android,8,1,1750,5,2014,
Yezz,Monaco 47,Windows Phone,8,1,1750,4.7,2014,
Sony,Xperia L,Android,8,1,1750,4.3,2013,130
Sony,Xperia V,Android,8,1,1750,4.3,2012,230
Huawei,Honor Bee,Android,8,1,1730,4.5,2015,70
Allview,P5 Pro,Android,8,1,1700,4.5,2016,130
Micromax,Canvas A1 AQ4502,Android,8,1,1700,4.5,2015,90
Micromax,Canvas Pep Q371,Android,8,1,1700,4.5,2015,90
XOLO,Q610s,Android,8,1,1700,4.5,2014,
XOLO,One,Android,8,1,1700,4.5,2014,80
LG,Mach LS860,Android,8,1,1700,4,2012,150
LG,Lucid 4G VS840,Android,8,1,1700,4,2012,200
LG,Motion 4G MS770,Android,8,1,1700,3.5,2012,110
Lenovo,LePad S2005,Android,8,1,1680,5,2011,
Nokia,Lumia 820,Windows Phone,8,1,1650,4.3,2012,170
Lava,Iris 460,Android,8,1,1650,4.5,2014,
Samsung,I9105 Galaxy S II Plus,Android,8,1,1650,4.3,2013,210
ZTE,PF112 HD,Android,8,1,1650,4.5,2012,
Samsung,i927 Captivate Glide,Android,8,1,1650,4,2011,110
Samsung,I9103 Galaxy R,Android,8,1,1650,4.2,2011,200
Unnecto,Quattro V,Android,8,1,1600,4,2016,
Yezz,Andy 4EL2 LTE,Android,8,1,1600,4,2015,
Philips,S309,Android,8,1,1600,4,2015,
Unnecto,Swift,Android,8,1,1600,4,2015,
Asus,Zenfone Go ZC451TG,Android,8,1,1600,4.5,2015,70
Allview,P4 Life,Android,8,1,1600,4,2014,
Microsoft,Lumia 532 Dual SIM,Windows Phone,8,1,1560,4,2015,90
Microsoft,Lumia 532,Windows Phone,8,1,1560,4,2015,90
Microsoft,Lumia 435 Dual SIM,Windows Phone,8,1,1560,4,2015,70
Microsoft,Lumia 435,Windows Phone,8,1,1560,4,2015,70
LG,Prada 3.0,Android,8,1,1540,4.3,2011,210
LG,Optimus 3D Max P720,Android,8,1,1520,4.3,2012,230
Samsung,Galaxy J1 Nxt,Android,8,1,1500,4,2016,90
Samsung,Galaxy J1 mini prime,Android,8,1,1500,4,2016,110
Samsung,Z2,Tizen,8,1,1500,4,2016,80
Microsoft,Lumia 430 Dual SIM,Windows Phone,8,1,1500,4,2015,70
ZTE,Blade A410,Android,8,1,1500,4,2015,
XOLO,Q510s,Android,8,1,1500,4,2014,
Micromax,A092 Unite,Android,8,1,1500,4,2014,70
Panasonic,T40,Android,8,1,1500,4,2014,90
Micromax,Canvas Win W092,Windows Phone,8,1,1500,4,2014,80
LG,Optimus EX SU880,Android,8,1,1500,4,2011,110
LG,Optimus Q2 LU6500,Android,8,1,1500,4,2011,120
Acer,CloudMobile S500,Android,8,1,1460,4.3,2012,220
Nokia,Lumia 525,Windows Phone,8,1,1430,4,2013,120
Unnecto,Quattro S,Android,8,1,1400,4,2016,
Allview,P4 eMagic,Android,8,1,1400,4,2016,
Allview,A5 Easy,Android,8,1,1400,4,2015,
Acer,Liquid Z220,Android,8,1,1300,4,2015,90
Asus,Zenpad 8.0 Z380C,Android,8,1,,8,2015,
Asus,Memo Pad HD7 8 GB,Android,8,1,,7,2013,100
Toshiba,Excite Go,Android,8,1,,7,2014,80
Toshiba,Excite 7c AT7-B8,Android,8,1,,7,2014,70
Allview,Viva H10 HD,Android,8,1,8000,10.1,2014,
Allview,3 Speed Quad HD,Android,8,1,8000,9.7,2013,160
Prestigio,Multipad 4 Quantum 10.1,Android,8,1,7000,10.1,2013,220
Allview,Viva H10 LTE,Android,8,1,6500,10.1,2014,
Allview,Viva H1001 LTE,Android,8,1,6000,10.1,2016,
Prestigio,MultiPad 8.0 HD,Android,8,1,5000,8,2013,
BLU,Energy X Plus 2,Android,8,1,4900,5.5,2016,
Huawei,MediaPad T1 10,Android,8,1,4800,9.6,2015,180
Huawei,MediaPad M1,Android,8,1,4800,8,2014,300
Prestigio,MultiPad 8.0 Pro Duo,Android,8,1,4700,8,2013,200
Prestigio,Multipad 4 Quantum 7.85,Android,8,1,4700,7.85,2013,140
Prestigio,MultiPad 2 Ultra Duo 8.0 3G,Android,8,1,4600,8,2013,
Plum,Optimax 10,Android,8,1,4500,10.1,2016,
Allview,2 Speed Quad,Android,8,1,4400,8,2013,120
Huawei,MediaPad 7 Vogue,Android,8,1,4100,7,2013,180
Huawei,MediaPad 7 Youth,Android,8,1,4100,7,2013,150
Huawei,MediaPad 7 Lite,Android,8,1,4100,7,2012,150
Huawei,MediaPad,Android,8,1,4100,7,2011,150
Huawei,MediaPad S7-301w,Android,8,1,4100,7,2011,160
Prestigio,MultiPad 7.0 Pro Duo,Android,8,1,4100,7,2013,
Prestigio,MultiPad 2 Ultra Duo 8.0,Android,8,1,4100,8,2013,
Asus,Zenpad 8.0 Z380M,Android,8,1,4000,8,2016,
Asus,Zenpad 8.0 Z380KL,Android,8,1,4000,8,2015,280
BLU,Grand Energy,Android,8,1,4000,5,2017,
Allview,P6 Energy Lite,Android,8,1,4000,5,2016,
BLU,Energy X 2,Android,8,1,4000,5,2016,
BLU,Energy X,Android,8,1,4000,5,2015,
BLU,Energy X Plus,Android,8,1,4000,5.5,2015,
Lenovo,A5000,Android,8,1,4000,5,2015,150
Allview,Viva Q8,Android,8,1,4000,7.9,2013,150
HP,Slate7 Plus,Android,8,1,4000,7,2013,110
Allview,Viva H8,Android,8,1,4000,7.9,2013,190
Allview,Viva H8 LTE,Android,8,1,4000,8,2014,
Prestigio,MultiPad 7.0 Ultra Duo,Android,8,1,4000,7,2013,130
Prestigio,MultiPad 7.0 HD +,Android,8,1,4000,7,2013,
BLU,Studio 7.0 II,Android,8,1,3450,7,2015,
Acer,Iconia Tab A110,Android,8,1,3420,7,2012,150
Plum,Optimax 8.0,Android,8,1,3400,8,2016,
BLU,Tank Xtreme 5.0,Android,8,1,3000,5,2017,
Yezz,Monte Carlo 55 LTE VR,Android,8,1,3000,5.5,2015,
Yezz,Monte Carlo 55 LTE,Android,8,1,3000,5.5,2015,
BLU,Studio 7.0,Android,8,1,3000,7,2014,130
Allview,Viva H7S,Android,8,1,3000,7,2014,
Allview,Viva Q7 Life,Android,8,1,3000,7,2013,90
Plum,Optimax 7.0,Android,8,1,2800,7,2016,
BLU,Touch Book M7,Android,8,1,2800,7,2016,
Wiko,Rainbow UP 4G,Android,8,1,2800,5,2015,
HP,7 Plus,Android,8,1,2800,7,2014,70
Allview,Viva C701,Android,8,1,2700,7,2015,
BLU,Grand XL,Android,8,1,2650,5.5,2017,
